lp_mean_%,lp_med_%,rt_mean_%,rt_p5_%,m_vol_mean,m_amm_mean,imbalance_mean,imbalance_p95,alpha_rv,alpha_ivrv,k_lin,k_quad,yield_share_to_rt,max_utilization,strict_feasible,robust_feasible,score
0.4264988327196341,0.43915465602203896,0.003462463675120767,-0.01934686981872904,1.2108907036476475,0.75,-0.998187830803833,-0.9970426249333998,0.1,0.2,0.3,0.1,0.05,0.7,True,True,-0.0770849587977126
0.42300925237360376,0.5048992529751094,0.006008333484767883,-0.029542443267804933,1.1982858847371298,0.75,-0.9964283071215133,-0.9937736180100565,0.1,0.2,0.2,0.1,0.1,0.6,True,True,-0.08159772475179672
0.42561983921638336,0.6955273453022878,0.006832491180428502,-0.04034420790203139,1.1533463797975914,0.75,-0.996872722712322,-0.9936016330750912,0.1,0.2,0.3,0.1,0.05,0.8,True,True,-0.08231885452791499
0.4022313431007512,0.5222801692580408,0.008502722636193012,-0.03280657561633614,1.1506667804678878,0.75,-0.9968171111336381,-0.994933312016492,0.1,0.4,0.3,0.1,0.05,0.8,True,True,-0.10068801998235166
0.3984361638990624,0.9905290251207635,0.004147458177926007,-0.012114057277658801,1.2813863168403459,0.75,-0.9988561687558699,-0.9981604425742538,0.2,0.4,0.2,0.2,0.1,0.8,True,True,-0.1014325091984899
0.3981350575435914,0.5668247508416271,0.002519787661975577,-0.00908781744524318,1.1854065978917743,0.75,-0.9991948122188746,-0.9983425826063106,0.1,0.2,0.2,0.1,0.1,0.8,True,True,-0.10247632424013514
0.38605466453583503,0.5973545677348879,0.013326136298364866,-0.022447810451268105,1.3612861491540162,0.75,-0.9968870757242801,-0.9947509330265585,0.2,0.4,0.2,0.2,0.05,0.7,True,True,-0.10693309608663437
0.12981964331150012,0.03711121468841072,0.009848884651731032,-0.013399197661703673,1.4068145137164074,0.8008023701911567,-0.9973221176421988,-0.9948830629266711,0.3,0.4,0.1,0.1,0.15,0.6,True,True,-0.10970952321532043
0.3837387325507842,1.0447869048424538,0.012773758206089501,-0.021954195523985566,1.5255085504419224,0.75,-0.997013037714681,-0.9952870704026398,0.3,0.4,0.2,0.1,0.15,0.6,True,True,-0.10971443581150264
0.3882612003501737,0.7306161209985024,0.009011533341123272,-0.022745199369002756,1.3199533468588716,0.75,-0.9968454047197033,-0.9935602837985892,0.2,0.4,0.2,0.2,0.05,0.6,True,True,-0.1100230393880795
0.3908295849782829,0.6876094903254538,0.0031421842580011392,-0.02136429972573064,1.1587572943972944,0.75,-0.9986007135600923,-0.9975202586292607,0.1,0.4,0.2,0.2,0.15,0.8,True,True,-0.11394551380240797
