demand_mult,supply_mult,imbalance,edge_pct,side,agent_pnl_usd
1.2000000000000002,2.0000000000000004,-0.4,-18.322615552817464,buy_protocol_sell_market,13.39897451046946
1.2000000000000002,2.1000000000000005,-0.4285714285714286,-19.052799863840676,buy_protocol_sell_market,14.037489582365636
1.2000000000000002,2.2,-0.4545454545454545,-19.729404409492037,buy_protocol_sell_market,14.629151432106648
1.3000000000000003,0.4,2.2500000000000004,44.56174238439388,sell_protocol_buy_market,36.34397305731488
1.3000000000000003,0.5,1.6000000000000005,42.39331624862799,sell_protocol_buy_market,34.44777678319896
1.3000000000000003,0.6000000000000001,1.1666666666666665,23.73079686719824,sell_protocol_buy_market,18.128198664766067
1.3000000000000003,0.7000000000000001,0.8571428571428572,12.477886293979946,sell_protocol_buy_market,8.288007777028248
1.3000000000000003,0.8,0.6250000000000002,5.174314527708446,sell_protocol_buy_market,1.9013454220060972
1.3000000000000003,0.9000000000000001,0.4444444444444444,0.16700976943340162,sell_protocol_buy_market,0.0
1.3000000000000003,1.0,0.30000000000000027,-3.4146858694268185,buy_protocol_sell_market,0.36262512592245544
1.3000000000000003,1.1,0.1818181818181821,-6.064735578735807,buy_protocol_sell_market,2.4363460876898073
1.3000000000000003,1.2000000000000002,0.08333333333333326,-8.080315714784255,buy_protocol_sell_market,1.8510498564711144
1.3000000000000003,1.3000000000000003,0.0,-9.648911009753828,buy_protocol_sell_market,0.0
1.3000000000000003,1.4000000000000004,-0.07142857142857151,-10.985738346854403,buy_protocol_sell_market,2.49399570262537
1.3000000000000003,1.5000000000000004,-0.13333333333333341,-12.218897541031948,buy_protocol_sell_market,5.374355430860873
1.3000000000000003,1.6,-0.1874999999999999,-13.354717394119383,buy_protocol_sell_market,8.488836767252883
1.3000000000000003,1.7000000000000002,-0.23529411764705876,-14.400940603704466,buy_protocol_sell_market,9.969636842864164
1.3000000000000003,1.8000000000000003,-0.2777777777777778,-15.36556941808731,buy_protocol_sell_market,10.813163644892652
1.3000000000000003,1.9000000000000004,-0.3157894736842106,-16.256303667212276,buy_protocol_sell_market,11.592072797738494
1.3000000000000003,2.0000000000000004,-0.35,-17.080288079201562,buy_protocol_sell_market,12.312612061757195
1.3000000000000003,2.1000000000000005,-0.38095238095238093,-17.844021122247803,buy_protocol_sell_market,12.980464070528518
1.3000000000000003,2.2,-0.40909090909090895,-18.55334684618924,buy_protocol_sell_market,13.600739196661536
1.4000000000000004,0.4,2.500000000000001,44.56174238439388,sell_protocol_buy_market,36.34397305731488
1.4000000000000004,0.5,1.8000000000000007,44.56174238439388,sell_protocol_buy_market,36.34397305731488
